x_coord,y_coord,Pseduo_labels,Grade_labels
0.4725000858306885,0.023636415600776672,7.0,1.0
-0.11122115701436996,-0.14277209341526031,5.0,1.0
0.00569026917219162,-0.0041404003277421,0.0,0.0
-0.507442831993103,0.20352678000926971,8.0,0.0
-0.5369330644607544,0.04637570679187775,3.0,0.0
0.6164608001708984,0.00021885143360123038,4.0,2.0
-0.40635865926742554,-0.010248190723359585,6.0,1.0
-0.3540128171443939,-0.07362274080514908,6.0,1.0
-0.5007619261741638,0.12347090244293213,3.0,0.0
0.5927171111106873,-0.03702310100197792,9.0,0.0
-0.5008388757705688,0.2097877860069275,8.0,0.0
-0.27408671379089355,0.046711090952157974,5.0,0.0
-0.30868929624557495,-0.20279422402381897,1.0,1.0
0.6020923256874084,-0.02044421248137951,9.0,0.0
-0.4725216031074524,-0.011805521324276924,3.0,0.0
-0.1966848224401474,-0.06865659356117249,5.0,1.0
-0.1869972199201584,-0.03322518989443779,5.0,2.0
-0.3896523416042328,-0.21735848486423492,1.0,0.0
0.6313793659210205,-0.03338293731212616,9.0,0.0
-0.5681760907173157,0.267071008682251,8.0,0.0
-0.3478284180164337,0.07620485126972198,5.0,1.0
0.35838332772254944,-0.05076676979660988,7.0,0.0
0.6112068295478821,0.04776528477668762,9.0,1.0
-0.3882540762424469,-0.027153683826327324,6.0,0.0
-0.42696353793144226,-0.009058876894414425,6.0,1.0
0.33047613501548767,0.007832665927708149,4.0,2.0
-0.3805549442768097,0.004233946558088064,5.0,0.0
0.591787576675415,0.03518328815698624,2.0,0.0
0.5772032737731934,0.018654469400644302,9.0,2.0
-0.47574421763420105,0.2651607096195221,8.0,0.0
0.4109899401664734,0.032771218568086624,7.0,1.0
-0.3913675546646118,0.02093120478093624,5.0,0.0
-0.3073573112487793,-0.13816022872924805,5.0,0.0
0.3577938675880432,0.005903798155486584,7.0,1.0
0.5060403347015381,-0.04328855872154236,9.0,0.0
-0.4014168083667755,-0.009566029533743858,5.0,1.0
0.4736749231815338,0.01666122116148472,2.0,2.0
-0.44589293003082275,0.05033478885889053,8.0,2.0
-0.4064992368221283,-0.12246016412973404,6.0,1.0
-0.28931835293769836,0.06695107370615005,5.0,0.0
-0.5346876978874207,-0.021246477961540222,6.0,0.0
0.10538551956415176,-0.062121134251356125,0.0,1.0
0.18110696971416473,-0.10814321041107178,0.0,1.0
-0.5266114473342896,0.11305395513772964,8.0,0.0
0.4430353343486786,0.05774557590484619,4.0,1.0
-0.34501978754997253,0.10381438583135605,3.0,2.0
0.45326510071754456,0.033374473452568054,7.0,1.0
-0.3360641896724701,-0.004569728393107653,5.0,0.0
0.5376969575881958,-0.03431489318609238,9.0,0.0
0.5378502011299133,-0.05886664241552353,9.0,0.0
-0.4356866776943207,0.055123306810855865,3.0,0.0
-0.5456789135932922,-0.015495619736611843,6.0,0.0
0.5997826457023621,-0.025798264890909195,9.0,0.0
-0.31963229179382324,0.1748596429824829,8.0,1.0
-0.4326136112213135,-0.17749471962451935,1.0,1.0
-0.4373210668563843,-0.11788002401590347,6.0,0.0
0.4922028183937073,0.044531021267175674,7.0,1.0
-0.33049866557121277,-0.1003173217177391,5.0,1.0
-0.4375433921813965,0.03389032185077667,3.0,0.0
0.6090968251228333,0.038205984979867935,9.0,2.0
-0.4109172523021698,0.038675691932439804,3.0,2.0
-0.333699494600296,-0.11894319951534271,5.0,1.0
-0.2893610894680023,-0.05968800559639931,5.0,1.0
-0.4315861165523529,-0.04365212097764015,1.0,0.0
0.4087216854095459,0.00020246091298758984,7.0,0.0
0.46009793877601624,0.043791186064481735,7.0,0.0
-0.3287818729877472,0.13150712847709656,5.0,1.0
-0.35705098509788513,-0.10862001031637192,6.0,1.0
0.48019373416900635,-0.05087506026029587,9.0,1.0
-0.5892140865325928,0.11590024083852768,3.0,0.0
0.49732908606529236,-0.00036033682408742607,9.0,0.0
-0.496386855840683,0.11724746227264404,3.0,0.0
-0.41659441590309143,0.07381990551948547,3.0,1.0
-0.44893351197242737,-0.11988867819309235,6.0,2.0
-0.254007488489151,0.017103932797908783,5.0,2.0
0.4427682161331177,0.0016096843173727393,7.0,2.0
0.554992139339447,-0.011546727269887924,9.0,1.0
0.45616841316223145,0.07023758441209793,7.0,0.0
0.5029852390289307,0.02596341259777546,4.0,1.0
-0.44841840863227844,-0.09891336411237717,1.0,0.0
0.5008772611618042,0.015565046109259129,4.0,0.0
-0.08554574847221375,0.12049539387226105,0.0,1.0
-0.43314817547798157,0.0984748899936676,8.0,0.0
-0.5442315340042114,0.010733813978731632,6.0,1.0
-0.4815599322319031,0.005468576215207577,6.0,0.0
0.0443396233022213,-0.07367099821567535,0.0,0.0
-0.5775948762893677,0.12871523201465607,3.0,0.0
0.5140174031257629,-0.03592836484313011,9.0,0.0
-0.5363172292709351,-0.08136139810085297,6.0,0.0
-0.5464147925376892,-0.039303526282310486,1.0,1.0
-0.27142131328582764,-0.11712314933538437,5.0,0.0
-0.4434841275215149,0.1409827023744583,8.0,0.0
0.43385496735572815,-0.06267564743757248,7.0,0.0
-0.4109770655632019,0.04780181124806404,3.0,0.0
-0.3885193467140198,-0.06023897975683212,1.0,2.0
0.5584487318992615,0.0013107024133205414,9.0,1.0
-0.4984952509403229,0.30113887786865234,8.0,0.0
-0.21757476031780243,0.1999688297510147,8.0,2.0
0.4289292097091675,-0.07892559468746185,7.0,0.0
0.41177552938461304,-0.04713699594140053,7.0,1.0
-0.4281233251094818,-0.06012631580233574,1.0,0.0
-0.31560805439949036,-0.15659815073013306,5.0,1.0
0.5531730055809021,0.03288261219859123,4.0,0.0
-0.43032732605934143,0.028043271973729134,6.0,1.0
-0.524456262588501,0.027075402438640594,3.0,1.0
-0.4698646068572998,-0.051480554044246674,6.0,0.0
-0.47400039434432983,-0.14214468002319336,1.0,0.0
0.4756380319595337,0.06751568615436554,2.0,0.0
-0.43781155347824097,0.07233906537294388,3.0,1.0
0.5271267294883728,0.031076757237315178,9.0,1.0
0.5761234164237976,0.05668802931904793,4.0,1.0
0.5773332715034485,0.013971269130706787,4.0,1.0
0.34499338269233704,0.009993412531912327,7.0,1.0
-0.47970646619796753,0.16473250091075897,3.0,0.0
-0.4314388632774353,0.04907466098666191,3.0,0.0
-0.37689539790153503,0.16648337244987488,8.0,0.0
-0.45982271432876587,-0.11301452666521072,1.0,1.0
0.1494021862745285,0.0583004467189312,0.0,1.0
-0.19002000987529755,-0.09976178407669067,5.0,1.0
0.3983291685581207,-0.02192375808954239,7.0,0.0
-0.46582815051078796,0.07633548974990845,3.0,0.0
-0.3941670060157776,0.11356540024280548,8.0,1.0
-0.5002274513244629,0.018991349264979362,3.0,0.0
0.5244996547698975,0.005946282297372818,9.0,1.0
0.47640445828437805,-0.004838546738028526,9.0,2.0
0.4842977523803711,0.11890094727277756,4.0,1.0
0.4375947415828705,0.06731538474559784,4.0,2.0
0.5439890623092651,-0.02032090723514557,9.0,0.0
-0.4716072678565979,-0.15287147462368011,1.0,0.0
0.48289772868156433,-0.06613296270370483,7.0,0.0
0.6149430274963379,0.04514499008655548,9.0,1.0
-0.4751887619495392,-0.05315473675727844,1.0,1.0
-0.3838980197906494,-0.18258827924728394,6.0,1.0
0.5562694668769836,0.020976366475224495,9.0,1.0
-0.43812063336372375,0.38123393058776855,8.0,1.0
-0.4904949963092804,0.2050495594739914,8.0,0.0
-0.05039456486701965,-0.16305124759674072,0.0,1.0
-0.3753017783164978,-0.14688344299793243,6.0,0.0
-0.5172368288040161,0.06788130849599838,3.0,0.0
0.49782195687294006,0.05853806808590889,9.0,1.0
-0.4989039897918701,0.13926149904727936,8.0,1.0
0.4542677104473114,-0.04771386831998825,4.0,0.0
0.5759577751159668,0.05717781186103821,4.0,0.0
0.5381117463111877,0.004083095584064722,9.0,1.0
-0.36366069316864014,-0.18185754120349884,1.0,1.0
0.08851029723882675,-0.03680792450904846,0.0,1.0
-0.3992711007595062,-0.1393582671880722,1.0,0.0
-0.2699992060661316,-0.20064564049243927,5.0,0.0
0.3822643458843231,0.06545554101467133,2.0,0.0
-0.49768295884132385,0.24466572701931,8.0,0.0
-0.3576042652130127,-0.01769217848777771,5.0,0.0
-0.5094686150550842,0.3032859265804291,8.0,0.0
0.4493747651576996,-0.038325730711221695,4.0,1.0
0.6340554356575012,0.024494539946317673,9.0,0.0
-0.5493237376213074,-0.17321151494979858,1.0,0.0
-0.3515669107437134,0.033716920763254166,3.0,1.0
0.6257679462432861,0.03145947307348251,9.0,2.0
-0.00503764022141695,-0.05272866040468216,0.0,1.0
0.36684855818748474,-0.030223555862903595,7.0,0.0
0.6316066384315491,0.03556390851736069,4.0,1.0
-0.5140831470489502,0.4061913788318634,8.0,1.0
-0.3703170120716095,0.08851073682308197,3.0,2.0
0.5510444045066833,-0.00324098183773458,4.0,0.0
0.5931417942047119,0.02548198588192463,9.0,2.0
0.5413263440132141,-0.0334574356675148,9.0,0.0
0.6048604249954224,0.036135729402303696,4.0,1.0
0.5522005558013916,0.04286668449640274,2.0,1.0
0.5690177083015442,0.048901256173849106,4.0,2.0
-0.3335059881210327,-0.009491344913840294,5.0,1.0
-0.5289789438247681,0.042639490216970444,3.0,1.0
0.47500506043434143,0.024836808443069458,2.0,0.0
-0.4456987679004669,-0.05009384825825691,6.0,0.0
-0.3489239513874054,-0.006718698423355818,5.0,0.0
-0.32359233498573303,-0.15911754965782166,5.0,0.0
0.5640555620193481,0.019200202077627182,9.0,0.0
-0.41881293058395386,-0.13392825424671173,1.0,0.0
-0.43519100546836853,0.11623775213956833,3.0,1.0
0.6085052490234375,0.017554806545376778,4.0,0.0
-0.3922314941883087,0.20090189576148987,8.0,0.0
-0.32425642013549805,-0.23604729771614075,1.0,1.0
-0.461090624332428,0.35418182611465454,8.0,0.0
-0.375027596950531,-0.11159519851207733,6.0,1.0
0.4174688458442688,-0.060025762766599655,7.0,0.0
0.2972716689109802,-0.021203570067882538,7.0,0.0
-0.20360255241394043,-0.01423595566302538,5.0,2.0
-0.28735092282295227,-0.13135908544063568,5.0,1.0
0.5309525728225708,0.041381530463695526,9.0,2.0
0.5986785888671875,0.020141230896115303,9.0,2.0
-0.50226229429245,0.11538564413785934,3.0,0.0
0.5742251873016357,-0.03738407790660858,9.0,0.0
-0.5395070314407349,0.11753176897764206,3.0,0.0
0.611180305480957,-0.008745256811380386,9.0,0.0
-0.3905406594276428,-0.15266601741313934,1.0,0.0
0.5956205725669861,0.03208322077989578,9.0,0.0
0.6052842140197754,0.014596324414014816,9.0,1.0
0.49984872341156006,-0.05060809105634689,9.0,1.0
0.5327411890029907,-0.04202532395720482,9.0,0.0
0.5134751796722412,-0.009045862592756748,9.0,0.0
-0.4912145137786865,0.08147666603326797,8.0,1.0
-0.4038151204586029,0.007131597958505154,6.0,1.0
0.41017162799835205,-0.004326026886701584,7.0,0.0
0.42115113139152527,-0.008921711705625057,7.0,0.0
-0.32597020268440247,-0.10533386468887329,5.0,0.0
0.4569260776042938,-0.023883089423179626,7.0,0.0
-0.4565926194190979,0.4080347418785095,8.0,1.0
0.41226333379745483,-0.04775753617286682,7.0,0.0
0.2034725546836853,-0.02430208958685398,0.0,1.0
-0.5436007380485535,-0.12242931127548218,6.0,1.0
0.5283179879188538,0.007191306911408901,9.0,1.0
0.6064579486846924,0.005806972272694111,4.0,0.0
-0.39517149329185486,-0.05669894069433212,6.0,0.0
0.46301794052124023,0.046205274760723114,4.0,1.0
0.5935047268867493,0.03879781439900398,4.0,0.0
-0.3620030879974365,-0.09417743980884552,6.0,2.0
-0.5565961599349976,-0.04323509335517883,6.0,0.0
-0.38491469621658325,-0.022739356383681297,6.0,1.0
-0.44885942339897156,-0.05051835626363754,6.0,2.0
-0.20390887558460236,0.16227559745311737,5.0,1.0
0.5635764598846436,0.04433722421526909,4.0,0.0
0.36058780550956726,-0.029616130515933037,7.0,0.0
-0.4958852529525757,0.2048831731081009,8.0,0.0
0.41021594405174255,-0.008233446627855301,2.0,0.0
0.24823154509067535,-0.06349629163742065,7.0,2.0
0.39755865931510925,0.1429184079170227,4.0,2.0
-0.42718446254730225,0.08030921965837479,3.0,1.0
-0.36576005816459656,-0.11620284616947174,1.0,0.0
-0.2816886305809021,-0.06219124794006348,5.0,0.0
-0.43197450041770935,-0.002129969885572791,6.0,2.0
0.4929277002811432,-0.03808848187327385,9.0,0.0
-0.42367199063301086,0.1343374401330948,3.0,1.0
-0.44118839502334595,0.11981935799121857,3.0,2.0
0.6055309772491455,0.009921382181346416,4.0,0.0
0.3190922439098358,0.08929968625307083,2.0,2.0
0.4297034442424774,0.020544128492474556,7.0,1.0
-0.37724605202674866,-0.11846289783716202,6.0,1.0
0.421069473028183,0.06057312712073326,7.0,0.0
-0.5349128246307373,0.1924828737974167,3.0,0.0
0.6018459796905518,-0.005760947708040476,9.0,0.0
-0.47101789712905884,0.2124600112438202,8.0,0.0
0.6332070231437683,-0.005027114879339933,9.0,0.0
-0.34401386976242065,-0.08947012573480606,5.0,0.0
-0.5086966753005981,0.00452310498803854,3.0,0.0
-0.3287079930305481,-0.013378702104091644,5.0,1.0
0.3836503028869629,0.002703270176425576,7.0,2.0
-0.3254241943359375,0.030238138511776924,5.0,0.0
0.6264219284057617,0.010841118171811104,9.0,0.0
0.16793614625930786,-0.02122478187084198,0.0,0.0
-0.5471353530883789,0.20662091672420502,8.0,0.0
-0.506378710269928,0.13621236383914948,3.0,0.0
-0.4101683795452118,0.15147681534290314,3.0,1.0
0.5286383628845215,-0.06186443567276001,4.0,2.0
0.4172331988811493,0.020610885694622993,7.0,0.0
-0.42294543981552124,-0.030090564861893654,6.0,2.0
0.16521179676055908,-0.09469813853502274,0.0,0.0
0.058143433183431625,-0.1256762593984604,0.0,0.0
0.4742375612258911,0.049514394253492355,2.0,2.0
-0.29791727662086487,-0.13365548849105835,5.0,0.0
0.6122242212295532,-0.008640938438475132,9.0,1.0
-0.532603919506073,0.22175909578800201,8.0,0.0
0.5484071969985962,0.0782460942864418,4.0,1.0
-0.46193259954452515,-0.1384304016828537,1.0,0.0
0.5136815905570984,0.04709155112504959,9.0,2.0
-0.1671498566865921,-0.05023094639182091,5.0,1.0
-0.37348005175590515,0.10669629275798798,3.0,2.0
0.4923084080219269,0.0036122689489275217,4.0,0.0
-0.4647091329097748,-0.07991843670606613,1.0,2.0
-0.4483823776245117,0.12721890211105347,8.0,2.0
-0.18218424916267395,-0.12704133987426758,5.0,2.0
-0.534336268901825,0.0741286352276802,8.0,0.0
0.44145509600639343,-0.022197382524609566,7.0,2.0
0.5197706818580627,-0.03765321150422096,9.0,0.0
-0.42196476459503174,-0.21316023170948029,1.0,0.0
-0.273189514875412,-0.11917229741811752,5.0,0.0
-0.33746472001075745,-0.044402189552783966,5.0,2.0
0.4889328181743622,0.09498198330402374,4.0,2.0
0.42792776226997375,0.07513267546892166,7.0,0.0
0.45650243759155273,0.04262148588895798,9.0,2.0
0.5645420551300049,-0.003054921282455325,9.0,2.0
0.6258602142333984,0.03287190571427345,4.0,1.0
-0.44743144512176514,-0.1111287772655487,1.0,0.0
-0.4171172082424164,-0.11550214886665344,6.0,0.0
0.47753992676734924,-0.07315108180046082,7.0,1.0
0.5207163691520691,0.006806178018450737,2.0,0.0
-0.5363184809684753,0.08302678912878036,3.0,0.0
-0.4120541214942932,0.004818543791770935,6.0,1.0
0.5474262833595276,0.05897626653313637,2.0,1.0
-0.49010124802589417,-0.09074088931083679,6.0,0.0
-0.05691011995077133,-0.03943948447704315,0.0,0.0
-0.35363587737083435,0.0023226472549140453,5.0,0.0
-0.439906507730484,-0.16620513796806335,1.0,0.0
0.5080204606056213,0.0402304083108902,9.0,2.0
-0.47571250796318054,-0.035729654133319855,6.0,0.0
-0.5140982270240784,0.2128845602273941,8.0,1.0
-0.43150898814201355,-0.1501171886920929,6.0,0.0
-0.46041780710220337,-0.06978396326303482,1.0,0.0
0.5280925631523132,0.06915982067584991,2.0,0.0
-0.39449912309646606,0.02945551835000515,6.0,0.0
0.6542584896087646,0.005492641124874353,9.0,1.0
-0.5842556953430176,-0.0228382907807827,6.0,1.0
-0.4153388738632202,0.15240727365016937,3.0,0.0
0.4205992817878723,-0.04682869464159012,7.0,0.0
0.4987342357635498,-0.020083772018551826,9.0,0.0
-0.5551025867462158,0.1177578866481781,3.0,0.0
-0.010635985061526299,-0.12620194256305695,0.0,1.0
0.6656233668327332,0.011214849539101124,9.0,1.0
-0.49257177114486694,-0.033643003553152084,6.0,2.0
-0.5067113637924194,-0.11223209649324417,1.0,0.0
-0.3605997562408447,-0.12196746468544006,1.0,0.0
-0.3693701922893524,0.04906567186117172,3.0,1.0
-0.49075552821159363,0.11473370343446732,3.0,2.0
0.47913092374801636,-0.007231432944536209,4.0,0.0
-0.3879266381263733,-0.20499463379383087,1.0,2.0
-0.413485050201416,0.13789984583854675,3.0,2.0
0.45863062143325806,0.05546298995614052,4.0,0.0
0.61406409740448,0.02641718089580536,9.0,0.0
0.02430546097457409,-0.09876414388418198,0.0,0.0
-0.24321724474430084,-0.07002928853034973,5.0,1.0
-0.39737772941589355,0.02252962253987789,3.0,1.0
-0.5123230218887329,-0.14845333993434906,1.0,0.0
-0.48370158672332764,0.24023982882499695,8.0,0.0
-0.4972606599330902,0.05551135912537575,3.0,0.0
-0.3456324636936188,-0.0667964294552803,5.0,1.0
-0.2083328813314438,-0.08922690898180008,5.0,0.0
0.30891716480255127,-0.02973981946706772,7.0,0.0
-0.19104698300361633,-0.10538288205862045,5.0,0.0
0.39613327383995056,-0.07085010409355164,7.0,0.0
0.5950421690940857,0.02153501659631729,2.0,0.0
0.556346595287323,-0.020393474027514458,9.0,0.0
0.3375071585178375,-0.07927583158016205,7.0,0.0
0.6637470722198486,0.018037546426057816,9.0,0.0
0.4704897999763489,-0.022247234359383583,7.0,2.0
-0.2393168807029724,0.08773010969161987,5.0,0.0
0.10452061146497726,-0.0875077098608017,0.0,0.0
-0.42201751470565796,-0.0531022883951664,6.0,0.0
-0.4520901143550873,-0.049381859600543976,6.0,0.0
0.5285964012145996,-0.007589947432279587,4.0,1.0
-0.4950409531593323,-0.03414090350270271,6.0,0.0
0.5194156169891357,-0.034696973860263824,9.0,1.0
-0.5463755130767822,-0.185674250125885,6.0,1.0
0.5556156039237976,0.0460505336523056,4.0,2.0
-0.4435814917087555,0.06920675188302994,3.0,0.0
-0.40466731786727905,0.2929445803165436,8.0,2.0
-0.033908408135175705,0.03376545384526253,0.0,0.0
0.5374629497528076,0.06986908614635468,4.0,1.0
0.6190690398216248,0.02704654261469841,9.0,1.0
0.4821138381958008,-0.0367690809071064,7.0,2.0
-0.47437599301338196,-0.0460938960313797,6.0,0.0
-0.03808661177754402,0.012558670714497566,0.0,0.0
0.5238810777664185,-0.0736725777387619,9.0,0.0
0.4182237386703491,-0.04014416038990021,7.0,0.0
-0.5616651177406311,-0.09643201529979706,6.0,1.0
0.43877455592155457,-0.021959638223052025,7.0,0.0
-0.5484258532524109,-0.04676829278469086,6.0,2.0
-0.4600352346897125,0.22338475286960602,8.0,0.0
0.5960288643836975,0.02194158360362053,9.0,2.0
-0.47778797149658203,0.27894827723503113,8.0,0.0
0.6224455237388611,0.016444019973278046,9.0,2.0
-0.42687758803367615,0.013793432153761387,3.0,0.0
-0.5475295782089233,0.28158995509147644,8.0,0.0
-0.5119289755821228,0.10060498118400574,3.0,0.0
0.5086657404899597,-0.012713266536593437,9.0,0.0
0.6211904287338257,-0.014326928183436394,9.0,0.0
-0.34843456745147705,-0.11171756684780121,5.0,0.0
0.5075349807739258,0.004177042283117771,4.0,1.0
-0.5034081935882568,0.11701562255620956,3.0,0.0
-0.4767157733440399,-0.12299300730228424,1.0,0.0
0.47734159231185913,-0.04573662206530571,7.0,0.0
-0.4557906687259674,-0.11515755951404572,1.0,0.0
0.5965408682823181,-0.007845217362046242,4.0,0.0
-0.547854483127594,0.27244147658348083,8.0,0.0
-0.51167231798172,0.11871225386857986,3.0,0.0
0.5935372114181519,-0.008718087337911129,9.0,1.0
0.6088300943374634,0.019227419048547745,4.0,0.0
-0.37516242265701294,0.07002472877502441,3.0,1.0
0.5674091577529907,-0.015251715667545795,9.0,0.0
0.46642565727233887,-0.06514573097229004,7.0,0.0
0.45834243297576904,0.01876932941377163,7.0,0.0
0.4080614745616913,0.07724694907665253,7.0,0.0
0.4159546494483948,0.021381743252277374,7.0,0.0
-0.36140871047973633,-0.016557293012738228,5.0,2.0
0.3932211697101593,0.011313876137137413,7.0,2.0
-0.5628466010093689,0.0075855553150177,6.0,0.0
0.22506217658519745,-0.10681577771902084,0.0,1.0
-0.4445103704929352,0.30877816677093506,8.0,0.0
-0.3474104106426239,-0.13150838017463684,5.0,1.0
-0.4945928156375885,-0.08280734717845917,1.0,0.0
0.6124626398086548,0.024778243154287338,9.0,1.0
-0.44501426815986633,-0.024074960500001907,6.0,0.0
0.6431005597114563,0.05080736428499222,9.0,0.0
-0.44879207015037537,-0.03981167823076248,6.0,0.0
